,speed,lightning,age,gender,veg,exercise,muscle,stress,heart,pscore
15,302.38286375796844,1,14.449721552236904,0,1,4.14008435031146,3.6754877876829752,4.696709381464192,110.31408474784308,0.40344449853553127
16,316.5546738132136,1,35.76014809373262,1,1,5.7564191843451615,0.9043827525307724,1.540402648037953,115.53809206036357,0.7732925860609206
17,324.5286346485247,1,26.19709449234813,1,1,5.320950234571095,3.1547027153842566,1.4401159452268575,118.47091615952296,0.552925823393412
18,273.4210549459861,0,42.384452579456784,1,0,5.748719411179759,1.686665016823956,7.249215522233486,99.40147461844349,0.8359473273128014
19,299.6007169629346,0,31.434261614833673,1,0,7.169206217380727,0.287316875634005,3.24831715966348,108.92794477243325,0.6758411513900425
20,304.843689397769,1,64.39851297536012,1,1,8.90810421160813,9.838385498185747,8.591314756610812,111.25395900454245,0.661972754327436
21,277.5920223334674,0,55.63243703165209,0,1,5.432729790078337,9.646015069475682,9.396745385858448,101.03763641618308,0.74351269744441
22,277.38473126443824,1,49.59123161313917,1,1,6.07856566901784,3.75390779148034,9.227742485993383,101.27216946051625,0.8228582183290186
23,322.7197494396671,1,24.674821886852136,1,1,9.947169339162185,1.7819935925307695,3.418600036228572,117.81659040978084,0.28138858291263863
24,254.33810270806347,0,8.21354248154866,0,0,1.9367467797275628,1.9680707461115032,9.293962781010986,92.42958812723971,0.5409618294979303
25,291.59745390855846,1,63.877028889613165,1,1,5.105076528170893,5.883598438694536,6.945685182535705,106.50768672498326,0.9217997404492154
26,309.3660324351519,0,10.03310595201547,1,1,7.864467020426892,6.363272150076415,5.692823114344751,112.57742684005962,0.08629033858155692
27,324.6829817257381,1,64.0370777549243,1,1,9.331991640092546,9.458166093075572,5.344944408480287,118.47446104567736,0.6526922119418012
28,285.7245066049676,0,15.22356835783279,1,0,4.815968135320955,4.089822603267345,6.8410361991182,103.93375570725576,0.3616340823229005
29,313.5155516662424,0,55.95143517037027,0,1,9.715412244735157,7.872678002525074,4.686229657332458,113.9902020775523,0.5702164047223577
30,260.4579344657836,0,20.93759236937649,0,1,3.4765986591102305,4.490252204873459,9.875559967333963,94.65956802876907,0.5112966788697942
31,314.89691431347796,1,60.37930392827076,0,1,4.5659445090513096,9.380239275412501,4.105557253035041,114.94027527019671,0.8548987059735537
32,313.3987847176955,1,19.148719376277228,0,1,4.911849812722336,4.325151185601518,3.4191266353551852,114.33813912237532,0.40772342030669706
33,296.8674664372043,0,51.24970668124245,1,1,9.587325068335321,7.26667653093989,7.756884575435014,107.9894132858591,0.49983438697502736
34,309.42711215510826,0,18.60210438982694,1,1,1.3079174061444498,8.13364554617901,3.0542226040777565,112.50538248194135,0.44370206335742257
35,284.00741313205333,0,52.673398161040964,1,0,8.551341722895609,3.0443074915009305,7.191800211241887,103.23020498746718,0.7933235287665107
36,296.15156947823994,0,14.025442587103898,1,0,7.6718829551605,5.85937008250032,7.450204115798208,107.61729955754312,0.1422844739314202
37,272.1314518836561,0,23.45415844577316,1,1,5.43160036708099,4.328869546246757,9.243623237016523,98.97998600397791,0.4163118183697755
38,335.7071265977206,0,18.80578537429499,0,1,5.681049894153646,8.071695120897662,0.36035115839813003,122.08634233023753,0.20980759570366264
39,315.42418762135736,1,16.188956631824993,0,0,0.30462163533813813,3.368519888525742,0.3993917066810926,115.09857160215539,0.7380606835840725
40,281.2872525192541,1,9.585168126863918,0,0,5.251085602195845,1.9225043767784822,8.061231584193957,102.73019251862542,0.35115657471780093
41,343.4181509860316,1,59.337722006466784,1,1,9.896472118555991,8.828101963218389,2.2895031791020237,125.20336846049901,0.5687465118007967
42,329.4949276207017,0,11.896428139542184,0,1,9.763654356242064,4.883342745520255,1.9972196566390055,119.80229601140805,0.08553729756520007
43,307.31106540577025,1,31.712901504920186,0,1,4.533175963026636,1.2853175616934809,2.3243000904564304,112.11154730732932,0.7774925421700498
44,278.17769013065856,0,30.09442815831736,0,1,4.340813120278235,8.057663106144085,8.85480507723915,101.12812714555102,0.4503712761455305
45,325.70493591260316,1,63.7787132680119,0,1,9.653089852735508,6.7999401794186305,3.475789441803218,118.91080555890063,0.7529070109434645
46,311.0344696823009,0,9.697798433183014,0,1,3.169038118980998,7.9121913934556,3.3799987374745424,113.14035074009911,0.2149434777015304
47,297.0890428113384,0,17.437487980352223,0,1,1.4016009229561688,5.833912182071357,3.5120358444731448,108.02788539866242,0.5407135350283785
48,297.5589981149915,0,8.264693164003884,1,0,9.062299582713335,0.9062738422739403,5.589383324493351,108.26958474416163,0.16318949761721488
49,276.76924019564757,1,47.39999975047419,0,1,5.585262945745119,4.7735268066053935,9.136141574545317,101.05138767676179,0.7987184048375289
50,326.30806063663175,1,63.92438226909165,1,1,6.6794265619776745,6.9013026456891025,2.4452898720419625,119.00120562315115,0.8673171903482287
51,303.860732286651,0,18.595446878954007,1,0,2.6331404246729995,4.006088513894607,2.554604301941761,110.50103235386378,0.5843096210266636
52,290.84100792270664,1,34.825213236661114,0,1,3.2105823797447517,8.737566380558576,8.013133742511465,106.19239124732668,0.5890588735893663
53,265.8130461582112,0,8.671284426946533,0,1,2.7071278916268584,3.710295305943915,8.614289806412845,96.69980442949219,0.3820751411194571
54,324.5358721880453,0,25.24308225738787,1,1,8.953641847008694,2.695854016227818,1.378933750207244,117.98723008238849,0.3102797694341589
55,308.8671330303263,1,49.270001557716185,0,1,1.0029138374266422,8.843226927900755,3.4505696597405535,112.69043773044119,0.8865092145867656
56,283.9000054889716,1,62.96095163656587,0,1,3.281509117954602,8.933061397345172,8.334874093873433,103.56267684589191,0.9143028400136588
57,293.25311675088574,0,49.026043533304254,1,1,7.392674724435827,7.175827751513774,7.281407934078818,106.5507863272218,0.6145227855246744
58,350.482962931464,1,45.673122042368824,1,1,8.070288291831382,8.124544733934774,0.3545760614242044,127.79358593492661,0.4832772775082525
59,275.1962176146333,1,31.759114966852305,0,1,0.6157112969904177,6.607539617997063,8.320299961781568,100.49945648541639,0.7794194492105164
60,325.2887245354565,1,40.26137695681387,0,1,6.614242526871578,4.110412850056065,1.4710782195171146,118.70986946214202,0.6824929428697374
61,320.38407144698,1,64.7357312475001,0,1,5.423897307828403,6.629913550671142,2.1370984519711134,116.84242551581298,0.9170725575217492
62,284.35649446578526,1,39.60687560796791,1,1,1.7549645034314554,6.480605682465766,7.542389901521503,103.83935662155812,0.8163778970013698
63,291.52061722427896,0,11.824921084884876,1,1,1.2650945434955885,5.988122961009213,5.129969133764339,105.98085312578378,0.42102359830979297
64,336.84893159526905,1,39.935187270742844,0,1,9.231375979043975,8.727268239989419,3.153540454089241,122.94813711962387,0.2910755233085117
65,293.1248394774945,0,18.432045328895903,1,0,8.187081209655021,4.1384277236401275,7.165742668452637,106.5790531955427,0.21728333977497163
66,329.658520679465,1,22.682840416138582,0,1,3.4329615140205174,8.108769702029479,1.7600787742017188,120.29262119658038,0.39740536668741355
67,272.784495478169,1,32.574060231810556,1,1,0.18016024644535777,7.22016980144873,9.336800205758347,99.60641742844312,0.7779776653798952
68,253.49272688079657,0,15.16648738821343,0,1,3.4224006439886514,0.871725951120722,9.359678543784877,92.17533323225877,0.5836085700252067
69,321.82628322531554,1,42.72801405674819,1,1,7.581649639191018,9.334245387031563,5.536139304731983,117.4205124401859,0.39455198346432674
70,311.7354206250126,0,17.281613062870935,1,1,5.965511405744706,2.9035456924456806,2.3902862027184932,113.31172480750001,0.3535154034019106
71,281.80249061114824,1,62.09520130610695,1,1,0.013451584522780058,5.5829282707843975,5.921379902643055,102.90305193705946,0.978473700660743
72,306.1309438627123,1,9.858445062281987,1,1,6.591436981283557,4.450095732061326,6.35278416227539,111.7278959804175,0.16305096418819998
73,290.148678363613,0,45.77757916458373,0,1,8.46436537599702,9.07825830099144,8.893177218900327,105.47223065959291,0.4040942073517192
74,265.42482691326524,0,30.748820114731984,0,1,4.048160930435348,6.216609703684277,9.87690992997327,96.48782426926847,0.5684150301318022
75,337.8880084860177,0,11.44736332869963,1,0,4.748260771375722,8.306153701050903,0.33954868322297993,122.90650606184981,0.17075493241354048
76,291.22255576041226,1,17.438576078114796,1,1,1.3232349308663771,0.25641323839599495,3.815994186215781,106.27370330037229,0.7711440890002593
77,302.27512771766624,0,38.30609167796716,1,1,9.314067258651503,9.952162482807346,8.494651753249677,109.92659142064235,0.19773542035215788
78,274.0968482394396,0,25.358640760005233,0,1,4.3315175674983495,7.107065903592423,9.20281883889317,99.6115757167487,0.40973267801979163
79,335.424452349822,0,26.940231255287735,1,1,7.914011103947845,6.157363606227099,0.7407299377892029,121.99584251231536,0.2600204309968123
80,309.16708322117796,1,54.966556603883895,0,0,5.555530897994695,0.6845041526590689,1.4186232666201526,112.78304822438199,0.9495973869651001
81,316.0573856861944,1,59.98847086073334,0,1,0.7167552853938908,8.008785649007018,1.3604134164629034,115.2851092746294,0.9570138350527437
82,332.7601417436834,0,8.370633445644033,0,1,6.952437887089821,9.297100089407856,2.353652492846435,120.89975838641112,0.06284910339594434
83,313.67550402799674,1,44.99221410926071,1,1,3.263750371027557,1.0012430769977498,0.5302609937421998,114.48909086143586,0.9301223130351722
84,296.5846122346228,1,51.38519024071582,1,1,1.1861703844443305,9.164198104665047,6.201882274151346,108.25224671972492,0.8819742575572116
85,269.12567251711937,1,39.17398277107972,1,1,3.8218225250019646,2.317765940007561,9.072272579890141,98.29086665000665,0.8421714441615639
86,287.2230665626315,0,16.93238123754403,1,1,8.005758227154956,4.780352703961151,8.46431201584817,104.4740287048926,0.16631260199174192
87,308.9306927745445,1,35.37513412738271,0,1,0.47462089872203017,3.0219799903999442,0.7422373843031371,112.71647481947554,0.9110837735868531
88,258.875631568463,1,28.321951989485473,0,1,2.300395009520316,1.1480554648726948,9.270257385861322,94.45465177054172,0.8298141350372442
89,301.0016670982138,0,30.495362144558705,1,1,0.21281569909967324,8.929323283647392,3.8777200010382273,109.42328039831374,0.6880560881545641
90,283.10744300874734,1,41.02698451274336,0,0,5.625560734067218,2.873366133848174,7.387920080448817,103.37259242580095,0.8047982634877945
91,304.6745248035657,1,48.35108381975778,1,1,6.962674347460887,4.098570632197872,5.3196838182396995,111.13790552006758,0.7627486912420539
92,277.16467921471445,1,15.403314277400156,0,1,0.21414331480189674,3.5087954212449466,6.805610073796082,101.14499630209679,0.6860939995286854
93,328.8433491863831,0,9.299268087049885,0,1,8.719696550773383,8.282212419339315,3.357638281796207,119.51806635552248,0.050310798843217944
94,334.0980208550818,0,8.672610404270229,0,1,9.782111290616427,7.459955664749516,2.622856500676588,121.4591157176404,0.04254274419637689
95,301.7321789053186,0,27.70058928870938,1,1,7.183827482138606,5.848916781348903,5.766829213861411,109.71551004491353,0.31559047912103355
96,332.59236757657357,0,25.07462697653326,1,1,7.710088591579916,5.650970764395833,0.9474641888423607,120.83698591173774,0.2628766006845835
97,270.73101089582264,1,54.16282028997092,0,0,7.4482028616400475,1.321960370599763,9.110383192432138,98.87542829658237,0.8964998139758438
98,324.74939679381185,0,17.515862514685374,1,0,5.069541670228061,7.600016733140304,2.137098810935185,118.09037672359196,0.2490196266336783
99,259.0932044136758,0,27.5432420444252,1,0,4.240403154332376,2.695951236909658,9.864330320067266,94.23504674532178,0.6765535280570206
100,296.9398436139342,1,49.58346942931514,0,1,4.908649545108858,6.0872873771584635,6.018632745393704,108.34877841432935,0.8178360703055368
101,311.6755202080827,1,50.05959713103309,1,0,3.9180055689137214,1.0004763121270877,0.9909558065289614,113.72983787595818,0.9483651988915451
102,288.37275035991547,0,36.13294037876417,1,1,8.359143980095386,4.415735341084348,7.642306606291301,104.86890596478825,0.4450214064372272
103,315.7841033309128,0,43.2802853772952,0,0,3.976212934487079,9.115840013129613,2.457148076850105,114.84921405228664,0.7029176074853458
104,284.5750883827032,1,63.22757243499927,0,1,8.914739883735379,6.080313985067365,9.649184091051632,103.87597565729925,0.7959435398903335
105,324.7755909757777,1,35.224377568784135,0,1,2.423072789171542,9.822053507567281,2.4807356501014666,118.44484470463098,0.6103745053508643
106,320.89592952957554,1,62.523247027985896,1,1,2.1885497501007336,5.59416227896943,0.48138791723783325,117.12003831213114,0.9641338737835816
107,275.5446838389407,1,63.037267074340164,1,1,1.0072661054839205,6.420507872704372,7.875846395541618,100.62681486669662,0.9686654682476408
108,275.71561680974594,0,18.91820115630894,0,1,2.7275261769959833,8.93764554433761,9.254128008413192,100.24028068413116,0.32166861170189387
109,327.62919813403545,1,55.81339452085513,1,1,6.764211778745384,3.1051880314367453,0.6160117887073724,119.52967676215431,0.8813718018983081
110,319.1350086100565,1,35.501497020515174,0,1,1.042804388555767,5.983413994103226,0.8345040106867585,116.46108741816937,0.833088218363043
111,317.2402591961104,1,39.76174156570206,1,1,5.324096775693512,9.017138588639138,5.14051720099467,115.78741959662351,0.5114440838926054
112,306.9978442433744,0,35.37019079501298,1,1,7.921687224161136,9.368846120478151,6.799456184347737,111.66773952995855,0.24936408133242138
113,329.2863600880779,1,43.67172582744459,0,0,9.088727723225889,0.2850854340376052,0.01266521743595872,120.22601019346088,0.7711718585096122
114,292.8685082159866,1,52.54184963020709,0,1,6.2580468244131096,1.1216988052718002,4.7985124104084464,106.91106315149742,0.9099059080913079
115,301.7400504509729,1,12.271246832836049,0,0,0.6311575286049742,4.319045400375632,3.447577907637114,110.12394473016889,0.6097840311808095
116,335.6789221343411,0,15.072270260110207,1,1,9.235417535129633,6.465244199415913,1.9198143105229137,122.08850720186841,0.08665466741945387
117,310.03966388303354,1,57.445506636467364,0,1,5.858710542625639,7.458916003959835,4.730206486154643,113.18158278146211,0.8268864963917939
118,286.34060101695025,0,24.60486680220099,0,1,3.69898817050218,5.662300281410335,6.147683257278319,104.08846349432817,0.5153339812618983
119,277.39929650390064,0,60.956670610263316,0,1,7.053766685346812,9.31851580785459,9.88697523798929,100.80685798793724,0.7433137719810322
120,271.40818629972205,0,33.8445968174489,0,1,8.167177669471204,3.6720173532290437,9.553658293623807,98.72185568277636,0.4631890180897605
121,276.4065901908689,1,51.38610272932779,1,0,0.6978647631662849,0.3821892047209352,4.94341579317841,100.91071196516954,0.9817628701896424
122,274.9573912617269,0,17.85097480560863,1,0,8.175795907893193,1.8894385024113092,9.132007588031911,99.93871386282731,0.28794026159581076
123,314.9986795766244,1,42.87523857638639,0,1,7.020610644358012,8.33734367072886,5.402802470892084,114.93570733903015,0.4985668658850729
124,243.50423914944852,1,60.818901550907384,1,0,0.5462291263563357,0.004709435217112867,9.837381931706703,88.90632999073377,0.9914171788565186
125,283.5727655564202,1,54.37995062158191,1,1,2.5217353094305084,1.0996436534819154,4.934204644637081,103.5336056128508,0.9685067916675023
126,286.95510332325443,0,21.713075644059444,1,1,4.032961832702365,5.82480759867244,6.888164669772321,104.26632866599753,0.41465522344814404
127,281.2696912359628,0,10.629211303875692,1,1,4.375357965405829,1.3174085042287609,6.117060319422347,102.32693051410038,0.40642050199190505
128,318.489880068042,1,54.28763214710149,1,1,3.297926179342113,7.872773036350983,2.8691585846062506,116.19172891006224,0.8718274419059656
129,303.26817744565386,1,21.763571332540607,0,1,2.570578283468855,5.308356753427159,4.329900840779425,110.55626422771293,0.5672587517258385
130,308.1407891811327,0,27.817061000042045,1,1,1.2465848216565045,8.029048526882896,2.8440699202524558,112.04478320921143,0.6201153799719454
131,285.59968566885163,1,38.458409687607194,0,0,7.21542673688096,1.5406085070778863,7.180752817061851,104.22076798319299,0.7397166698981356
132,316.27450491086626,1,47.18771161308173,1,1,3.0180957525800443,1.9259310229290416,0.3586103955355868,115.45961352220165,0.9334974283422524
133,264.7603815724908,0,56.65651202612952,0,0,8.298703418993394,0.05215243614047571,8.17483618515147,96.23017255936989,0.9120029338704453
134,279.442683294116,0,25.73339909195518,0,1,5.509558371741435,7.489935817282266,9.048162618506199,101.68310504896294,0.3237277539618268
135,339.3499966274217,1,18.304035834930964,1,1,7.702890390351279,5.9560701260121505,1.8379586380421764,123.87860573427847,0.17190050088843034
136,284.5387701811489,1,64.46800362082749,0,1,0.6103989981443225,4.481170184862351,4.620968711382682,103.87732820763244,0.9838838519835197
137,337.1311486329672,1,55.10532023745311,1,1,9.868586353350707,5.2463266446020125,1.6845621551942314,123.03049273545503,0.6613950149268218
138,276.29195948673623,0,58.48574363408739,0,1,8.102195355767263,2.1681726984811114,7.112456926177827,100.50641125587195,0.8801383660681906
139,299.76945547075405,1,53.949881265147795,0,0,7.245497615512694,1.1766885624737256,4.142388053289835,109.39276498459816,0.9066085444117783
140,289.01864301103785,0,42.83239847771319,1,1,7.151209929063764,9.04749634310093,8.99234736481426,105.04370287421604,0.42603823609337205
141,300.54859387642705,0,23.331660554598095,0,1,7.825275738748781,6.18156202688537,6.128168375710991,109.35722600677651,0.21796388760378202
142,325.2750722279405,1,25.83052125669999,0,1,8.982481971344377,4.6823021444227475,3.437574065057353,118.68730063209296,0.25326803306082346
143,288.5921344054153,1,54.74076342814525,1,0,4.999374229197024,8.06246267313246,8.768780309395375,105.3275082795759,0.821045633780736
144,330.10416017626005,1,58.90415968031604,0,1,5.397562834403642,5.967836165051411,0.3575684364746534,120.4357888216433,0.8933785062281304
145,276.8528651710568,1,52.56147457073543,0,0,8.232796054883824,1.2208322149374884,8.485496252325298,101.07372670874419,0.8639331907160364
146,312.6960954032695,1,54.93780096387115,1,1,2.3715461461903864,8.143028519592034,3.491634762677932,114.12838067623912,0.8970468999862288
147,307.69180558243943,0,16.835084120777196,1,1,7.93450229940217,6.91266706705357,6.0853699270487365,111.89652059579463,0.1204032635338575
148,305.4649107691483,1,37.94110030206099,1,1,1.1435728148093272,1.9005581794482584,1.535658203604665,111.53431090284217,0.9225038130330755
149,281.61859295171934,0,18.205653431069795,1,1,4.568723218108596,4.406395832952173,7.465398641187601,102.43830321199954,0.38162166983856854
150,298.47836219618733,1,47.80093730093808,1,1,4.372812778480362,8.722008929082298,7.389144462669072,109.00901775924353,0.7186432413758187
151,323.1018032109925,1,37.81324723171031,1,1,8.411723271179657,6.150065732979703,4.3287338864470915,117.94553028532742,0.4024784655327142
152,300.6244306233312,1,47.47818528347028,1,1,7.713480631738687,6.626215257388656,7.635926809348495,109.73915139844402,0.5956224933408956
153,311.63939472818606,1,49.7380137652594,1,1,0.5353966021512058,2.667575474381476,0.15626909621520468,113.77026424041038,0.9669885231406756
154,326.57711796320706,1,52.86049049105809,0,1,7.080781106820203,3.672488058748943,0.834542803523749,119.19279129236239,0.8391581272219413
155,286.0966824354622,0,48.741308433849184,0,1,5.748289244868857,4.290726963042567,5.72496624597718,103.9786738254923,0.8226907955567228
156,297.9618938427121,1,56.94595917244124,0,1,6.553673415103388,3.722965255155315,5.256465155259039,108.85275446263728,0.8858898219167485
157,275.3959745073322,0,32.04384884150993,0,1,2.2743931573504703,8.820921994704431,8.55804893290191,100.14385267126363,0.5922495967314071
158,314.42743168181096,1,34.77086201394222,1,0,7.5954597101526105,0.6038475776894203,2.697145734199564,114.73897164845599,0.6956155018368417
159,286.134427747745,0,11.275025309413028,1,1,6.396870577262223,6.79399042011085,9.011832888969142,104.0447059269151,0.12191082697851768
160,297.99912074823345,1,59.28065082012664,1,0,2.4869546471241777,3.296177018177462,3.4203267657355463,108.73402181753828,0.9712982154817631
161,281.5387441689293,0,42.17182060519016,0,1,8.781582387927234,6.60758241411348,9.36605448602429,102.36626763212927,0.43293337221972145
162,310.68690743849834,1,51.7321424510643,1,1,6.496436021413605,5.356375606214,4.606389285421791,113.37578327147912,0.7875721037731217
163,290.69025082142673,1,39.047566071871344,1,0,1.7848849669315003,6.983923910388853,6.797724104720987,106.07765264356838,0.8157777586154379
164,310.1305857017261,0,16.506491484893846,0,1,9.628968271856872,1.776380386766232,3.4548618857440405,112.82389726394696,0.19664060592167412
165,273.28497024519646,0,24.787507571428655,1,0,7.807955396227163,1.0539221519801822,8.55249680829264,99.36730748839736,0.4682439418858242
166,270.0108296099832,1,31.595039803233394,0,1,4.601080713568578,2.068257353658315,8.93657250991694,98.6280547573704,0.7335501025142704
167,293.7562975528924,1,44.60008276724723,0,1,9.48776740428244,1.2661137067504058,6.586458585003829,107.28074617486796,0.6873552848393175
168,299.50161652649,1,52.03606173309304,1,1,0.9711016592456245,1.3346561993999362,1.6632808332106053,109.31563776680152,0.9751140662594117
169,292.69322627307065,0,42.81109539886303,1,1,8.000089887533505,4.333167963791654,6.5011706331378685,106.41886036692235,0.5977907715784228
170,280.298251860997,0,9.877613978028329,0,1,3.35486832261894,1.4075845023888267,5.337993483047381,101.98960161459546,0.47542146703398463
171,279.6297059589765,1,63.98967999662839,1,1,6.5431862313668985,6.358315612913547,9.891725264510866,102.07541646336766,0.8762451859053061
172,286.88082109967985,0,54.725977426674326,0,0,5.476508316892773,7.304724334186943,6.766983087545185,104.32650823366716,0.8314653769098003
173,281.92604352382426,1,52.233152751127086,1,1,0.3388301222495871,0.19220882661134087,3.703522852086496,102.97275799074413,0.9830460051985329
174,333.27882282542663,1,33.29072780327351,0,1,9.219606122862501,1.0062997842542754,0.12072373750458443,121.64540682198111,0.5348675034070502
175,316.69184984271357,0,25.64915915264433,1,0,4.734274902985006,2.363955034486398,0.38868859970381586,115.17011006356356,0.648257126835211
176,287.5057189186756,1,11.299232713309358,1,1,5.220090847422943,1.2741499843415827,7.13070137179021,104.94403426158068,0.36717582765595025
177,272.66992123036755,1,63.21427723269824,0,0,4.324941735354992,0.6489519295937018,6.602428532016673,99.47908183065765,0.9790352401079815
178,317.14924628238424,1,46.89514206129858,0,0,6.803002439640885,1.6998096542490404,1.512118159475312,115.63696299712046,0.8581231426770137
179,319.46811906203675,1,43.1579498909672,1,1,3.8704292480626066,3.4616099228933708,1.1268625289499512,116.54322298442706,0.8587857664460505
180,323.9323301524589,0,25.30292119680833,1,1,9.522903585360357,2.6038035063715057,1.7214179790169748,117.88270839764003,0.2814627668328739
181,288.096143213765,0,25.114925163593572,1,0,9.013446016737852,2.3070316416272885,7.31771401401539,104.7363628462972,0.3389539309056019
182,306.1784241664075,1,36.67438991459363,1,1,0.8369256517477974,3.8120490680982675,2.2296208162331608,111.71205912167342,0.8902779516530848
183,257.5532287120875,1,62.961473671581984,1,1,0.04953801358576926,0.5776828891284669,7.469601389810828,94.06947084154912,0.9920029201734639
184,316.4217855224034,1,33.25251216788019,0,1,0.6662066787647614,5.083182267389605,0.6675221837905165,115.52431989168366,0.8483191817983249
185,321.74254673425236,1,31.650103467835184,1,1,9.536447383273352,1.5307249563634184,3.0340613979272515,117.39928654099548,0.43561533625862936
186,283.1087651051538,0,27.308237226557228,0,1,6.664812755292332,1.249212976360804,5.861413559760299,102.94117607896541,0.5718171694319011
187,278.27662434601814,1,25.12541280587096,1,1,0.6395198279738723,5.199170233968773,7.875138082319687,101.69285179326981,0.7274400408969756
188,292.2181843601218,0,14.409991966263803,0,1,6.838429153966464,9.21904308553032,8.858837763846337,106.2286523459731,0.09366684855652176
189,284.4894474517776,1,34.133664946026244,1,1,2.418783412597907,9.439779359425053,9.557735239463053,103.89162125602775,0.5787013492003634
190,257.7723802564214,1,52.87040367367321,0,0,0.3944482442942443,1.2879732362279428,7.746947198479262,94.13065351645629,0.9827265370631156
191,274.26568715919393,0,20.506266216079517,0,1,1.1764154278945527,5.363320429944455,6.888112841588699,99.78739881116816,0.6252462976856973
192,286.63636590958896,0,19.002052058362125,1,1,2.264027903047303,6.405324421978003,6.412989018561696,104.27955059314212,0.46009278940006665
193,306.4146572167026,1,17.20566468794511,1,0,4.602279935949034,1.1044443677302929,3.377501689937854,111.84143458569862,0.565588551971143
194,289.4665149225042,1,13.032331178562467,1,0,0.06055534351907754,2.140540840990004,4.574383828561761,105.65720921864927,0.7325317234599749
195,299.61580775122707,1,60.27442042226694,0,1,7.789949007653581,5.256248929612503,6.2274740618924795,109.38017843598158,0.8383429145054646
196,325.24324366342296,1,35.83892351030636,1,0,5.0133218503655295,2.067293361116164,0.3226638822459782,118.57999805349513,0.7960036655789196
197,294.9323120329808,0,19.85648403623486,0,1,3.561596879775766,5.098146338827033,4.484675015885911,107.26783862019705,0.4685577169260323
198,316.39914453709105,1,54.29270448005663,1,1,3.4985899127314726,3.1023219851924,0.9088522258755338,115.40190048455011,0.9425797929572558
199,309.87375999299707,1,40.54493451259512,0,1,5.0279814494261394,0.9950294517104741,1.626817228542099,113.08408581811578,0.8611170670008902
200,340.9138347752473,0,30.490649950465393,1,1,9.554751499033179,8.630718368540395,1.768147254428818,123.98495783482996,0.15106777570400132
201,352.8593468236655,1,53.64936097416145,1,1,7.944170521891193,9.415604382308723,0.24692437938002798,128.67892262154066,0.5760438338084031
202,292.6998961147703,1,58.05657438447218,1,0,3.8303690147752487,2.402680068249603,4.5865702187756465,106.84034091010813,0.9615993680415283
203,316.95598661678247,1,53.497770893706175,1,0,4.387859410835214,8.541225650869897,4.024032072854922,115.66884044590725,0.8253459790177347
204,328.36368096828426,1,60.28425872601434,1,1,3.9264045873988964,6.677080796235092,0.7145852365764549,119.8189297517819,0.9193361611432691
205,318.584906341784,1,59.36555672002262,1,1,6.021812561154523,2.8787236195187393,1.5139078341907553,116.22829460757688,0.9247081473403682
206,297.5534652473443,0,31.721980426707905,0,1,8.518463924816988,1.2440331303254337,4.2497777634732605,108.26892864356704,0.5287829897366227
207,307.41307828954706,1,42.56910531576909,0,1,9.080478141319167,9.745332666924822,8.429915249131119,112.27724738794055,0.28941016082223686
208,289.9583727949802,1,16.968702727851603,0,1,3.470995426998811,6.149585859255851,7.5777145736979605,105.81360315268243,0.3721655138862003
209,315.5592495871918,1,52.45110308139661,0,1,7.990845637608323,2.7281879997210123,2.696347268936925,115.23199424178136,0.822695204875175
210,307.5376070253304,1,49.600167478797154,1,1,3.9384015573365705,8.898410946550104,5.645001083314333,112.18121027461304,0.7633936031432917
